Sample_ID,UBA4717,RUG841,Phoenicibacter,Bariatricus,SIG333,Butyribacter,Gemella,RUG14243,Eubacterium_Q,UBA7173,UMGS1264,Pseudodesulfovibrio,Actinomarina,Copromorpha,RUG760,Frisingicoccus,Ligilactobacillus,Choladousia,UBA3633,CAG-603,SIG598,NK4A144,RUG11462,Nodosilinea,Faecalibacterium,Butyrivibrio_A,HGM12619,Firm-04,Avoscillospira,RUG762,Desulfovibrio,Coprobacter,XBB1006,SIG452,Erysipelatoclostridium,SIG351,UMGS1994,HUN007,CAJFUR01,JAGTTR01,UBA5436,Gemmiger,Longibaculum,Limivivens,RGIG7179,Azospirillum,Ventricola,Parasutterella,RGIG426,UMGS1601,UBA11774,Clostridium_A,Ventrenecus,RGIG4708,QXXE01,RGIG5472,SFDP01,MGBC163016,Exiguobacterium_A,Ventrisoma,SIG607,Scatosoma,UMGS1590,UBA3857,OLB17,Falcatimonas,UMGS1312,UBA738,CAG-1000,Acetivibrio,CAG-83,Fibrobacter,CAG-1782,UBA5905,RGIG1588,UBA3774,Pelethousia,UBA3305,Saccharibacillus,Faecalibaculum,UBA1436,Bacillus_D,UMGS1851,Group
ID.72,2.87687E-06,5.16011E-06,0,0.000436372,3.51618E-06,0.000607614,4.61213E-05,1.14162E-06,7.9730516334549793e-005,3.1052E-06,1.79462E-05,4.01849E-06,6.8497E-07,2.87231E-05,1.05485E-05,0.000463907,6.2104E-06,0.001527164,2.64855E-06,1.096865407993062e-4,0,2.52069E-05,4.79479E-06,0,0.000304857,4.6532300197540804e-5,1.32428E-06,4.7491258297784525e-6,7.03236E-06,3.97283E-06,1.73526E-06,0,1.82659E-05,0,0.014996278,7.30635E-07,4.15549E-06,4.10982E-06,9.86357E-06,3.43398E-05,4.06416E-06,0.000209373,3.30156E-05,0.000430846,0,5.93641E-07,1.17815E-05,5.02311E-07,8.21964E-07,7.99132E-06,1.70786E-05,1.818823863462267e-4,2.1919E-06,0,2.69422E-06,0,6.05514E-05,3.37919E-06,0,7.07346E-05,4.56647E-07,6.16473E-06,4.56647E-06,0,5.02311E-07,6.98669E-05,4.56647E-07,2.28323E-06,2.876874300731178e-6,6.39305E-07,1.9370953624923265e-4,1.4156E-06,0,3.05953E-06,0,9.13293E-07,4.42947E-06,1.00462E-06,0,0,4.56647E-07,5.297101887060582e-6,4.56647E-07,IBD
ID.73,1.30959E-06,1.83342E-06,1.30959E-06,0.000337131,3.31762E-06,0.000271521,3.87637E-05,1.30959E-06,2.1826425698852685e-5,0.000144971,6.28601E-06,7.85751E-07,2.26995E-06,0.000594028,7.85751E-07,3.85018E-05,5.89313E-06,0.000265016,1.30959E-06,3.048715141615743e-4,8.73057E-07,1.03457E-05,2.40091E-06,0,0.012410156,3.693031228245874e-5,1.70246E-06,3.143005300634787e-6,9.2544E-06,2.09534E-06,2.44456E-06,8.94447E-05,4.67086E-06,0,0.000247075,1.35324E-06,0,4.58355E-06,1.70246E-06,6.70071E-05,0,0.000995983,0.000302558,0.000128208,4.36529E-07,1.52785E-06,1.31832E-05,0.027046608,0,9.12345E-06,4.60974E-05,1.4754663772424415e-5,0,0,9.64728E-06,9.1671E-07,2.40527E-05,2.40091E-06,1.0476684335449288e-6,1.23101E-05,0,2.96839E-06,1.72429E-05,8.73057E-07,7.85751E-07,6.17251E-05,5.3693E-06,3.36127E-06,4.989520914757724e-5,0,2.4772993168197796e-4,2.96839E-06,7.420984737609913e-7,4.14702E-06,1.30959E-06,0,1.56277E-05,9.60363E-07,7.85751E-07,0,3.49223E-06,0,3.36127E-06,IBD
ID.74,1.16488E-05,5.80025E-07,2.70678E-06,0.002969872,1.6434E-06,0.003537523,1.01021E-05,2.56178E-06,5.442566447525225e-5,2.82762E-05,9.03872E-06,1.16005E-06,3.23847E-06,3.19014E-05,1.54673E-06,4.93504E-05,2.01075E-05,0.00023897,7.29865E-06,2.163976020032898e-4,8.21702E-07,1.76908E-05,3.77016E-06,0,0.07560068,1.4940473258703792e-4,3.33514E-06,1.0102099356418935e-5,6.47694E-06,9.66708E-06,8.6037E-06,4.77554E-05,1.32439E-05,3.67349E-06,0.000315727,5.80025E-07,2.36843E-06,1.42589E-05,2.80345E-06,2.59561E-05,4.83354E-07,0.021228281,5.31689E-06,0.000163325,1.11171E-06,2.70678E-06,1.95758E-05,0.002643367,0,8.41036E-05,7.14881E-05,0.017275073,3.43181E-06,2.56178E-06,4.36952E-05,5.80025E-07,5.67458E-05,1.75941E-05,0,8.79704E-06,1.59507E-06,2.73095E-05,2.18959E-05,8.70037E-07,1.59507E-06,0.000146746,1.17938E-05,1.5564E-05,3.939335394967192e-5,1.40173E-06,0.010525420821316144,5.84858E-06,3.045130428011449e-6,2.58111E-05,9.66708E-07,9.18373E-07,1.21805E-05,3.23847E-06,2.41677E-06,0,2.17509E-06,1.788409933911486e-6,3.51398E-05,IBD
ID.75,2.15121E-06,0,1.40079E-06,0.003805291,2.90163E-06,0.005614309,1.32575E-05,1.50084E-06,2.746545481142239e-5,4.2674E-05,1.35076E-06,7.00394E-07,0,1.2457E-05,2.25127E-06,4.7927E-05,7.75436E-06,0.000318929,1.15065E-06,1.172159574192398e-4,0,1.44081E-05,1.05059E-06,0,0.050697227,6.183479443883072e-5,2.30129E-06,1.1456446542469447e-5,1.10062E-06,2.00113E-06,2.75155E-06,2.44638E-05,3.95222E-06,8.50479E-07,8.68989E-05,6.00338E-07,9.50535E-07,2.20124E-06,0,4.13233E-05,1.20068E-06,0.007247228,4.05228E-06,0.001305034,0,7.00394E-07,3.93722E-05,1.43081E-05,5.5031E-07,9.45532E-06,4.83772E-05,1.2657122162640919e-5,2.15121E-06,0,9.65543E-06,0,2.97667E-05,0,0,8.55481E-06,0,3.45194E-06,2.09118E-05,0,0,6.9389E-05,2.75155E-06,6.05341E-06,4.252392821440624e-6,1.6009E-06,3.4884629581065265e-4,3.65206E-06,3.001689050428676e-6,1.81602E-05,1.10062E-06,6.50366E-07,9.75549E-06,1.10062E-06,8.50479E-07,1.05059E-06,2.10118E-06,0,1.43081E-05,IBD
ID.76,0,0,0,0.000928326,0,0.000260384,0.000441521,0,0,0,0,0,0,0.001454755,0,0.000271705,5.66053E-05,9.05684E-05,0,0,0,0,0,0,0.003051024,0,0,0,0,0,0.002875548,0.000175476,0,0,0.000249063,0,0,0,0,0,0,0.002105716,0,0.000141513,0,0,0,0,0,0,0.000141513,1.0188948387315891e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001064179,0,0,0,0,0,0,0,0,0,0,0,0,IBD
ID.77,0,1.27097E-06,3.93691E-06,0.000575068,2.32495E-06,0.000154129,7.64133E-05,2.60394E-06,2.9480345212052495e-5,1.38877E-05,3.22083E-05,2.41795E-06,3.71992E-07,0.000139807,1.61196E-06,0.000118758,9.33079E-06,0.00053108,1.89096E-06,4.6281972031119216e-5,0,4.529E-05,1.58096E-06,0,0.000692246,1.156274317991123e-5,9.91978E-07,9.888780360299418e-6,3.90591E-06,1.82896E-06,1.28027E-05,3.78812E-05,6.19986E-06,0,0.001190312,2.75894E-06,3.09993E-07,3.34793E-06,1.95296E-05,2.90464E-05,1.42597E-06,0.00598606,3.13093E-06,0.000329833,8.05982E-07,1.95296E-06,1.02918E-05,0.002166418,0,1.61196E-06,6.62765E-05,0.006047935,7.43983E-07,0,1.10668E-05,3.40992E-07,5.66977E-05,4.5879E-06,8.989800327544925e-7,1.66156E-05,4.95989E-07,3.96791E-06,8.30782E-06,0,2.29395E-06,1.48177E-05,4.4019E-06,9.29979E-07,6.199862294858569e-6,5.57988E-07,3.123180631035004e-4,1.42597E-06,0,2.01496E-06,7.12984E-07,2.16995E-06,9.76478E-06,4.3399E-06,4.3399E-07,3.40992E-07,7.43983E-07,0,4.97539E-05,IBD
ID.78,0,0,0,0.000109515,0,4.5498E-05,1.24086E-05,8.46038E-07,1.0246454491735435e-5,0.000204318,1.26906E-05,3.00813E-06,0,1.29256E-05,4.70021E-07,7.16312E-05,4.88822E-06,3.55336E-05,7.52033E-07,8.413373183580931e-6,7.99035E-07,4.88822E-06,0,0,0.005401997,3.1491396832397896e-6,8.9304E-07,3.1491396832397896e-6,4.04218E-06,2.77312E-06,2.49581E-05,5.64965E-05,1.17505E-06,0,0.000176587,0,1.59807E-06,8.46038E-07,3.19614E-06,8.36637E-06,5.17023E-07,0.000151723,4.27719E-06,2.61332E-05,0,1.31606E-06,5.64025E-06,4.02338E-05,2.02109E-06,5.64025E-07,4.32419E-06,1.3442596259799699e-5,0,0,5.31124E-06,0,1.16095E-05,3.43115E-06,0,2.63212E-06,5.64025E-07,2.2561E-06,5.64025E-07,0,4.70021E-07,2.3031E-06,0,3.90117E-06,2.9141292591174175e-6,5.64025E-07,1.655413427517991e-4,2.2561E-06,0,1.78608E-06,0,0,2.06809E-06,0,0,0,0,0,3.76017E-06,IBD
ID.79,0,9.1046E-06,1.35951E-06,0.001502301,8.44545E-06,0.00096859,1.73029E-05,3.87255E-06,6.785195420425662e-5,6.38558E-06,6.9747E-05,8.65143E-07,1.77148E-06,2.36884E-05,1.85388E-06,0.000156509,9.187E-06,0.001957407,1.44191E-06,1.4357259283657216e-4,7.00354E-07,4.38751E-05,7.00354E-07,0,0.000478424,8.849180184015983e-5,5.35565E-07,1.792082579165248e-5,1.1494E-05,2.10106E-06,6.34438E-06,1.44191E-06,1.51194E-05,1.17824E-05,0.001896971,2.59543E-06,1.27712E-06,3.0898E-06,2.47184E-06,4.95192E-05,9.88735E-07,0.002993066,0.002716797,0.001556764,0,0,2.26173E-05,3.9055E-05,4.11973E-07,1.35951E-06,0.000450863,3.072906657010019e-4,1.5655E-06,0,2.82202E-05,7.41551E-07,4.77889E-05,9.06341E-07,0,3.23399E-05,1.23592E-06,1.99395E-05,1.42131E-05,0,0,0.000134097,1.25652E-05,2.67782E-06,1.7714839288300152e-6,8.23946E-07,2.3420665431159618e-4,2.63663E-06,8.733827742138679e-6,3.0486E-06,1.11233E-06,1.77148E-06,5.47924E-06,1.97747E-06,4.11973E-07,0,0,2.1834569355346697e-6,7.7039E-06,IBD
ID.80,0,0,0,0.00024919,0,0.000194769,0.00011457,0,0,0,0,0,0,5.44208E-05,0,4.00996E-05,0.000120299,9.16561E-05,0,0,0,0,0,0,0.002108091,0,0,0,0,0,0,0,0,0,0.000850684,0,0,0,0,0,0,0.000521294,0,0.000111706,0,0,5.72851E-05,6.58779E-05,0,0,4.86923E-05,2.8642543916180458e-5,0,0,0,0,3.72353E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.697377202253595e-4,0,0,0,0,0,0,0,0,0,0,0,0,IBD
ID.81,2.54257E-05,4.25137E-06,1.73357E-06,0.011854393,1.84501E-05,0.001428461,7.92489E-06,4.29265E-06,5.543293535264964e-5,5.66299E-05,0.000129729,2.88928E-06,1.32081E-06,0.001619938,4.8705E-06,9.91436E-05,4.99433E-06,0.000968198,2.60035E-06,1.625014642467473e-4,3.01311E-06,2.45589E-05,3.34331E-06,1.52719E-06,0.05838541,6.608200260580199e-5,5.73729E-06,2.5260578135384647e-5,6.4885E-05,1.29605E-05,1.57672E-05,0.000619545,7.30576E-06,1.48592E-06,0.000152843,6.27387E-06,1.39098E-05,8.46147E-06,0.00029838,0.000636385,2.5178E-06,0.036636795,1.28367E-05,0.002214882,2.55908E-06,5.81984E-06,0.002752866,0.002151235,3.26076E-06,4.04499E-05,0.00109091,0.002870047,2.1876E-06,2.10505E-05,9.17553E-05,4.3752E-06,2.21649E-05,1.04427E-05,0,4.64349E-05,2.97183E-06,0.000402105,9.21268E-05,6.27387E-06,2.72418E-06,3.07502E-05,1.44877E-05,0.000921227,1.7583343604042253e-5,1.77484E-06,0.020830484,6.02622E-06,2.5178027226445482e-6,8.6307E-05,1.07316E-06,2.93056E-06,0.000140378,3.63224E-06,1.52719E-06,2.06377E-06,7.42958E-07,9.493354528004034e-7,0.000117016,IBD
ID.82,4.94431E-07,7.2263E-07,0,0.000333437,1.0269E-06,0.000261174,3.36213E-05,1.33116E-06,4.807390968068579e-5,5.55284E-06,2.2972E-05,1.48329E-06,0,0.000109612,3.57512E-06,0.000196669,3.42298E-06,0.000245504,2.89052E-06,5.4197247859950354e-5,8.36729E-07,1.85982E-05,8.44336E-06,0,0.001114486,2.3124159086912152e-5,3.08069E-06,1.707688722043348e-5,3.29367E-05,5.55284E-06,3.30888E-06,2.01576E-06,2.16789E-06,9.88862E-07,0.013532273,0,6.61777E-06,1.46808E-05,2.53301E-05,2.2934E-05,2.66232E-06,0.000170883,0.001702174,0.000193665,0,6.3135E-06,2.49498E-05,6.08531E-07,1.82559E-06,6.97908E-05,0.000187618,8.842708861360322e-5,1.55936E-06,2.85249E-06,5.74301E-06,0,2.7536E-05,7.49253E-06,4.183647203224238e-7,6.84597E-05,1.59739E-06,4.94431E-06,3.56751E-05,5.32464E-06,5.32464E-07,4.02391E-05,1.74572E-05,8.78566E-06,1.6354257248967476e-6,0,2.7745187588655286e-4,1.78756E-06,0,5.43874E-06,4.18365E-07,1.78756E-06,1.40342E-05,1.97772E-06,2.16789E-06,0,1.63543E-06,1.179027848181376e-6,2.0652E-05,IBD
ID.83,8.56185E-06,3.49463E-07,7.33873E-07,0.004512062,3.73926E-06,0.004585694,4.33335E-06,5.80109E-06,9.854867506024137e-5,0.000119307,1.98495E-05,4.61292E-06,8.03766E-07,0.000499174,6.01077E-06,0.00182343,4.19356E-06,0.001173882,3.45969E-06,2.616781839897473e-4,2.44624E-06,3.74974E-05,6.22045E-06,1.85216E-06,0.026777178,1.1238742517508377e-4,7.6183E-06,1.918553993194061e-5,4.69679E-05,1.51318E-05,3.1242E-05,0.00095068,9.88981E-06,1.11828E-06,0.000101205,2.76076E-06,4.19356E-06,2.18764E-05,0.001899229,6.87045E-05,8.73658E-06,0.003134687,7.30378E-06,0.000742155,3.42474E-06,7.44357E-06,0.000769553,0.001133275,5.87098E-06,6.39518E-05,0.001346133,0.008891047,1.60753E-06,3.98388E-06,0.000268423,5.31184E-06,7.79303E-05,7.23389E-06,9.435511441938004e-7,0.000277055,3.04033E-06,6.60835E-05,1.67742E-05,6.6398E-06,1.99194E-06,3.12071E-05,0.001368743,4.94491E-05,4.123667963513646e-6,1.60753E-06,0.014346555362112039,7.09411E-06,4.892487414338224e-6,6.36023E-05,8.03766E-07,2.97044E-06,0.000184097,4.89249E-06,3.14517E-06,6.29034E-07,1.18818E-06,1.3279608696060894e-6,0.000205065,IBD
ID.84,1.79727E-06,0,1.84335E-06,0.031423627,8.75592E-07,7.28124E-05,1.2673E-05,3.54845E-06,1.990820474261364e-5,4.64986E-05,4.20745E-05,1.52077E-06,6.91257E-07,4.30423E-05,4.8388E-06,9.69603E-05,4.74663E-06,0.000387657,8.29509E-07,1.884827717529856e-5,4.14754E-06,1.00463E-05,7.37341E-07,0,0.004104408,1.935519905531882e-5,8.29509E-07,9.95410237130682e-6,1.72353E-05,1.12905E-05,1.35486E-05,6.03698E-06,1.79727E-06,0,0.001078407,6.91257E-07,2.44244E-06,3.45629E-06,0.00133044,2.34567E-05,0,0.056329989,1.46086E-05,0.000125256,5.53006E-07,9.21676E-06,0.000112076,2.40097E-05,7.83425E-07,9.21676E-07,1.30417E-05,0.029150220123913828,6.45173E-07,0,1.83414E-05,5.53006E-07,2.38714E-05,4.44248E-05,9.216761454913723e-7,3.05996E-05,8.29509E-07,1.27191E-05,1.11523E-05,4.97705E-06,2.94936E-06,1.06914E-05,2.53922E-05,9.58543E-06,2.857196051023254e-6,4.60838E-07,1.4645433951857907e-4,3.96321E-06,2.718944629199548e-6,1.25809E-05,0,1.7051E-06,1.33182E-05,1.56685E-06,1.33643E-06,0,0,8.295085309422351e-7,3.50237E-06,IBD
ID.85,0,4.87066E-06,0,0.000217187,2.87812E-06,0.00030818,0.001572779,0,2.7452790609374464e-5,8.81146E-05,1.57189E-05,2.43533E-06,0,1.48334E-05,0,0.001942728,2.50175E-05,0.00018265,4.20648E-06,4.649262925781159e-5,0,1.19552E-05,0,0,0.056690898,2.2139347265624567e-5,0,9.519919324218564e-6,1.2398E-05,3.3209E-06,1.2398E-05,0.000196376,3.09951E-06,0,0.001341202,0,5.71195E-05,2.65672E-06,4.20648E-06,2.03682E-05,0,0.017485435,1.30622E-05,8.98857E-05,0,4.64926E-06,1.4612E-05,0.000122209,0,3.3209E-06,7.46096E-05,0.001812106,0,0,1.83757E-05,0,1.66045E-05,3.3209E-06,0,0.000436145,0,3.3209E-06,2.96667E-05,0,0,2.36891E-05,0,6.8632E-06,7.970165015624844e-6,0,3.0330905753905656e-4,3.5423E-06,2.4353281992187023e-6,7.74877E-06,0,0,6.42041E-06,0,0,0,0,2.2139347265624566e-6,2.28035E-05,IBD
ID.86,0,6.66998E-06,0,0.000114957,2.90743E-06,6.68708E-05,0.001012098,1.25418E-06,1.1344664562924991e-5,4.56067E-07,0,4.84571E-07,5.13075E-07,1.96679E-06,1.3967E-06,2.17202E-05,8.67097E-05,2.38295E-05,6.27092E-07,8.066683596250685e-6,0,7.38258E-06,0,0,0.000310895,6.641474480305335e-6,0,1.4252091159453507e-6,0,5.41579E-07,2.0238E-06,0,1.90978E-06,0,5.02529E-05,0,5.41579E-07,1.16867E-06,0,7.67903E-05,0,1.15157E-05,3.27798E-06,2.57108E-05,0,9.97646E-07,5.4443E-06,4.27563E-06,0,0,3.13546E-06,4.5321649887062155e-6,0,0,0,0,7.81015E-06,0,5.130752817403263e-7,6.1284E-06,0,1.31119E-06,0,0,1.3967E-06,1.48222E-06,0,0,1.681746756815514e-6,1.62474E-06,7.35407903827801e-6,7.98117E-07,2.109309491599119e-6,1.73876E-06,8.8363E-07,0,2.85042E-07,0,0,0,0,3.990585524646982e-7,0,IBD
ID.87,0,7.6399E-07,0,0.000249894,2.43088E-06,0.000108209,6.26472E-05,7.6399E-07,3.13930528285349e-5,1.0418E-06,2.22252E-06,0,4.16722E-06,1.43075E-05,9.02898E-07,0.000152381,4.30613E-06,0.000209472,1.31962E-06,4.590886707889727e-5,0,8.47335E-06,0,0,0.000205444,8.126077833934918e-6,7.70936E-06,2.7781462680119375e-6,0,0,1.03486E-05,0,2.77815E-06,0,0.008453135,0,0,9.02898E-07,0,0.000117932,1.18071E-06,9.08454E-05,2.98651E-05,0.00051236,1.0418E-06,0,5.76465E-06,8.44556E-05,0,1.11126E-06,3.60464E-05,1.4376906936961777e-5,0,0,2.43088E-06,0,3.97275E-05,0,0,1.06959E-05,0,1.00013E-05,0,0,0,8.5428E-06,1.18071E-06,9.02898E-07,0,0,1.1793230907710676e-4,4.09777E-06,3.12541455151343e-6,0,6.94537E-07,0,0,7.6399E-07,3.54214E-06,0,8.40389E-06,0,1.69467E-05,IBD
ID.88,0,0,1.62837E-06,0.000140221,2.08069E-06,0.000427899,3.49195E-05,1.5379E-06,3.9623662056842586e-5,2.26162E-06,1.15795E-05,1.35697E-06,0,1.57409E-05,3.07581E-06,0.000300434,1.23032E-05,0.00018102,1.99023E-06,3.736203751021915e-5,1.17604E-06,1.84549E-05,1.35697E-06,0,0.000564592,5.020806493504026e-5,0,4.070924183922184e-6,9.49882E-06,4.61371E-06,2.71395E-06,0,9.49882E-06,0,0.038615701,0,0,2.89488E-06,9.0465E-07,8.39515E-05,0,0.000717116,7.8795E-05,8.6575E-05,1.8093E-06,4.97557E-06,2.86774E-05,1.0313E-05,0,0,2.71395E-06,1.5107651971444547e-5,9.95115E-07,0,6.11543E-05,0,5.76262E-05,0,0,5.48218E-05,0,6.69441E-06,1.89976E-06,3.70906E-06,0,1.64646E-05,0,6.60394E-06,1.8092996372987481e-6,1.71883E-06,2.812556286180904e-4,1.8093E-06,0,7.2372E-06,0,0,5.88022E-06,2.08069E-06,0,0,1.8093E-06,2.5330194922182475e-6,1.32984E-05,IBD
ID.89,7.363E-07,5.64496E-06,0,0.000757162,2.69977E-06,0.000339189,3.90239E-05,4.07419E-06,5.7087770704882784e-5,0.000332268,0.00373893,3.38698E-06,1.22717E-06,0.000125073,4.22145E-06,6.59725E-05,1.5855E-05,0.000615301,3.04337E-06,1.0941413663042452e-4,6.87213E-07,2.85684E-05,1.61986E-06,1.4726E-06,0.016121086,3.357526669143579e-5,8.8356E-07,6.7739573149387995e-6,1.02591E-05,6.52852E-06,2.60159E-06,3.48515E-05,6.92122E-06,0,0.002585394,4.95775E-06,0,4.07419E-06,5.00684E-06,6.55798E-05,1.32534E-06,0.000414782,0.004127893,0.000527289,1.91438E-06,2.45433E-06,2.4347E-05,8.4429E-06,8.34473E-07,1.66895E-06,7.35318E-05,0.007889697,1.57077E-06,0,1.37933E-05,7.363E-07,5.47316E-05,2.20399E-05,0,2.7783E-05,6.87213E-07,1.02591E-05,2.69977E-06,4.90866E-07,6.38126E-07,4.03001E-05,7.363E-07,8.24656E-06,2.7341262495803707e-5,1.07991E-06,3.804706025223959e-4,1.4726E-06,4.908664720970145e-7,8.24656E-06,4.90866E-07,1.03082E-06,2.28253E-05,2.01255E-06,4.90866E-07,5.8904E-07,0,1.5707727107104463e-6,1.12899E-06,IBD
ID.90,3.68396E-07,2.84191E-06,3.42082E-07,6.60481E-05,0,0.000257456,0.000118834,6.05222E-07,1.5551575299582943e-5,9.07833E-06,2.18406E-06,4.73652E-07,6.73638E-06,4.15761E-06,3.68396E-07,1.02888E-05,2.6814E-05,2.72087E-05,1.47358E-05,3.281356074209802e-5,0,9.73618E-06,3.15768E-07,7.8942E-07,0.000831733,1.3078059092881087e-5,1.1315E-06,5.949595897183931e-5,3.18399E-06,1.57884E-06,2.81823E-05,3.23399E-05,1.6841E-06,4.21024E-07,0.20463789,7.10478E-07,1.60515E-06,5.52594E-06,9.73618E-07,2.10512E-06,2.15775E-06,0.000712583,2.05775E-05,8.0284E-05,0,8.68362E-07,2.30774E-05,2.22353E-05,0,8.68362E-07,7.26266E-06,6.789012567330624e-6,8.42048E-07,0,2.83665E-05,2.8156E-06,2.75508E-05,0,2.1577481803143843e-6,2.6314E-06,0,4.60495E-06,1.1315E-06,7.36792E-07,5.52594E-07,1.92882E-05,0,5.34174E-06,1.3814851154451852e-5,3.89447E-06,7.838941255068965e-5,2.8156E-06,1.2893861077488394e-6,1.2315E-05,0,0,4.05236E-06,0,1.99986E-06,4.47338E-07,8.94676E-07,3.868158323246518e-6,1.6841E-06,IBD
ID.91,1.13768E-06,4.50859E-06,0,0.00221987,3.75014E-06,0.000953082,0.000102644,2.48605E-06,4.765622192006707e-5,5.04794E-05,1.25566E-05,1.30623E-06,8.42727E-07,0.000884526,4.46645E-06,0.000163995,1.25566E-05,0.00048895,6.99464E-06,9.008753533607729e-5,5.47773E-07,2.60824E-05,1.854E-06,8.84864E-07,0.157272653,7.205317372530035e-5,6.23618E-06,1.1039726032765316e-5,1.0829E-05,6.74182E-06,6.74182E-06,1.30623E-05,9.01718E-06,5.47773E-07,0.001507218,1.10397E-05,1.22195E-06,5.26704E-06,0.000195808,0.000130328,5.05636E-07,0.00491685,7.33173E-05,0.001476584,4.635E-07,9.43854E-06,0.00031695,9.43854E-06,4.635E-07,1.25566E-05,0.003379926,1.941222054692741e-4,4.25577E-06,2.06468E-06,5.30918E-05,5.89909E-07,3.63215E-05,9.22786E-06,1.5590452794363235e-6,4.84568E-05,6.32045E-07,3.60687E-05,6.32888E-05,1.34836E-06,1.854E-06,4.49174E-05,6.1814E-05,1.81608E-05,2.1531679399782738e-5,1.26409E-06,0.004767013,2.69673E-06,1.3483634849179014e-6,1.95513E-05,2.69673E-06,7.16318E-07,1.34836E-05,1.51691E-06,1.81186E-06,1.54219E-05,1.30623E-06,7.584544602663194e-7,1.15032E-05,IBD
ID.92,1.35789E-06,1.10329E-06,1.01842E-06,0.013220453,4.58289E-06,0.002486303,2.33388E-05,2.54605E-06,3.6323655653441774e-5,7.30717E-05,0.00030926,5.00723E-06,0,0.0012569,3.39473E-06,0.000130188,0.004218806,0.001888575,2.88552E-06,1.5700645551137215e-4,1.52763E-06,2.13868E-05,7.72302E-06,0,0.08420392,8.147362015725257e-5,6.44999E-06,2.189603541726163e-5,2.3848E-05,9.84473E-06,8.06249E-06,1.2221E-05,5.68618E-06,0,0.000129679,6.87434E-06,3.39473E-06,8.23223E-06,0.000103285,0.000709499,1.10329E-06,0.052906762,8.3171E-06,0.001567773,1.69737E-06,3.73421E-06,0.000332514,3.84454E-05,1.18816E-06,5.5419E-05,0.001189175,0.008436424,8.48684E-07,1.6125E-06,4.27737E-05,1.18816E-06,3.0298E-05,6.36513E-06,0,2.11322E-05,1.6125E-06,6.28026E-06,0.000223204,2.29145E-06,2.63092E-06,4.15006E-05,2.24052E-05,9.19973E-05,3.912431134634733e-5,3.98881E-06,0.016298033897269405,6.28026E-06,2.121708858261786e-6,3.66631E-05,2.12171E-06,3.81908E-06,2.75822E-05,2.88552E-06,1.10329E-06,4.32829E-06,1.69737E-06,0,0.00014521,IBD
ID.93,2.85405E-06,6.30116E-07,3.03938E-06,0.015406516,7.63552E-06,0.002537402,2.23506E-05,4.59614E-06,4.525713894301192e-5,4.2329E-05,2.50934E-05,8.89575E-07,2.70579E-06,0.009442989,3.5583E-06,0.001187027,4.8556E-06,0.002530174,5.30039E-06,2.0968029074579724e-4,9.26641E-07,3.01344E-05,2.92819E-06,7.78378E-07,0.008044948,7.479844912940054e-5,9.67413E-06,1.8644013831560195e-5,1.2417E-05,1.02301E-05,6.0417E-06,7.70965E-06,9.37761E-06,1.0749E-06,0.000332219,8.71042E-06,4.59614E-06,5.11506E-06,0.00136635,0.001037245,1.1861E-06,0.026425054,8.33977E-06,0.009702041,2.40927E-06,5.15212E-06,0.002189726,6.1529E-06,1.2973E-06,1.62718E-05,0.006560617,0.001217347,1.28988E-05,1.36031E-05,0.00012543,2.92819E-06,4.68139E-05,8.48803E-06,7.042470433392519e-7,0.00019945,1.26023E-06,0.000742684,0.000288778,2.89112E-06,2.261E-06,6.01205E-05,0.000373066,6.87568E-05,5.170655923464507e-5,2.00154E-06,0.032582545,5.55985E-06,9.118145929550314e-6,4.73699E-05,1.77915E-06,2.3722E-06,4.48494E-05,6.48649E-06,2.14981E-06,1.11197E-06,1.00077E-06,1.18610028351874e-6,4.98533E-05,Healthy
ID.94,0,4.57954E-06,1.24897E-06,0.000442967,6.01354E-07,0.000220558,0.000182673,6.75367E-06,5.722117329587297e-5,1.05006E-05,3.71452E-05,6.9387E-07,1.66529E-06,0.000844533,2.45168E-06,7.9055E-05,1.42937E-05,0.000662369,5.31967E-06,5.648104494281398e-5,0,1.91046E-05,4.11696E-06,0,0.00035466,5.9071494178520436e-5,2.77548E-06,1.582024354663586e-5,5.64348E-06,5.87477E-06,2.68297E-06,2.868E-06,9.34412E-06,4.6258E-07,0.006330503,0,1.20271E-06,3.7469E-06,0,5.68049E-05,2.54419E-06,0.000268667,2.11862E-05,0.000369972,0,9.2516E-07,1.13795E-05,1.86882E-05,0,4.25574E-06,0.003671175,0.00271863,2.49793E-06,9.2516E-06,7.03122E-06,6.47612E-07,0.000166066,0,0,4.64431E-05,7.40128E-07,1.11482E-05,7.72509E-06,5.68974E-06,2.82174E-06,3.45547E-05,1.83644E-05,5.36593E-06,4.394512096287739e-6,0,1.205021474824164e-4,1.64679E-05,6.47612308926614e-7,5.5047E-06,0,2.3129E-06,5.55096E-06,2.82174E-06,9.11283E-06,4.99587E-06,1.01768E-06,2.266643081243149e-6,1.84107E-05,IBD
